category,location_type,location,context,outcome_status,persistent_id,id,location_subtype,month
other-theft,Force,"{'latitude': '53.809710', 'street': {'id': 2121063, 'name': 'On or near Ebor Mount'}, 'longitude': '-1.567662'}",,"{'category': 'Under investigation', 'date': '2026-05'}",06b48755bf9fd36901f20b57b4d61d05d84ec30998d109b01303c635463f9aca,135245447,,2026-05
other-theft,Force,"{'latitude': '53.804122', 'street': {'id': 2121308, 'name': 'On or near Consort Walk'}, 'longitude': '-1.563513'}",,"{'category': 'Under investigation', 'date': '2026-05'}",8d59ff8f3788315006ef11d51684cf8c0b7b3b7b1056278766a63d320f322b78,135244220,,2026-05
other-theft,Force,"{'latitude': '53.802863', 'street': {'id': 2122843, 'name': 'On or near Jacob Street'}, 'longitude': '-1.541525'}",,"{'category': 'Under investigation', 'date': '2026-05'}",0f5216670abca3b3d8bdd622ca0e01196df7e18455362374366b7177b5e6b843,135244240,,2026-05
other-theft,Force,"{'latitude': '53.796525', 'street': {'id': 2122853, 'name': 'On or near Central Road'}, 'longitude': '-1.541290'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",56058372ee15316db77d0e4752d70a11caaa4b1bb27c34c928247fc42a09db92,135247546,,2026-05
other-theft,Force,"{'latitude': '53.810009', 'street': {'id': 2121147, 'name': 'On or near Hyde Park Road'}, 'longitude': '-1.565836'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",c7b466d303068a128b5381c71d0239143e4e562855d922e38c30fdbeb78aecbc,135248063,,2026-05
other-theft,Force,"{'latitude': '53.795576', 'street': {'id': 2122906, 'name': 'On or near Crown Street'}, 'longitude': '-1.539889'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",95d04c5ef17f9b4245bc1587b64a9d0adf4a2fd2a323e3797c552d385ca77a64,135243974,,2026-05
other-theft,Force,"{'latitude': '53.795751', 'street': {'id': 2122822, 'name': 'On or near Nightclub'}, 'longitude': '-1.541949'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",584a22818b1c74b90c1db896dc392a0de9736d172aa6f5ffc3ec85840e326a15,135247915,,2026-05
other-theft,Force,"{'latitude': '53.796218', 'street': {'id': 2121714, 'name': 'On or near Wellington Place'}, 'longitude': '-1.557599'}",,"{'category': 'Under investigation', 'date': '2026-05'}",0a9fa67a8fdb21a4589957952090190084cc55ba244f3ae5222a50b235b8d08e,135244552,,2026-05
other-theft,Force,"{'latitude': '53.800047', 'street': {'id': 2122458, 'name': 'On or near Parking Area'}, 'longitude': '-1.545670'}",,"{'category': 'Under investigation', 'date': '2026-05'}",aa8b0bca95d84b688dbf97763da016b93e529c165a662775a651ea8b8d55a322,135247679,,2026-05
other-theft,Force,"{'latitude': '53.797993', 'street': {'id': 2122779, 'name': 'On or near Shopping Area'}, 'longitude': '-1.541897'}",,"{'category': 'Under investigation', 'date': '2026-05'}",27703ae6b3a657219c6fc785dd97178c4c3ea1f6f829620c68bbcef97cf0f703,135247868,,2026-05
other-theft,Force,"{'latitude': '53.793701', 'street': {'id': 2122722, 'name': 'On or near Concordia Street'}, 'longitude': '-1.543052'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",7e4092d157f726c91f2f7f2753357f93cc1ce0d5f242d4322837d63630d381f3,135245602,,2026-05
other-theft,Force,"{'latitude': '53.795401', 'street': {'id': 2122883, 'name': 'On or near Call Lane'}, 'longitude': '-1.541029'}",,"{'category': 'Under investigation', 'date': '2026-05'}",b374a41a38e28a92503e1d65547c5a384a2caca6e52b6c4e509d3f6309405d45,135232195,,2026-05
other-theft,Force,"{'latitude': '53.803587', 'street': {'id': 2121892, 'name': 'On or near Clarendon Way'}, 'longitude': '-1.554803'}",,"{'category': 'Under investigation', 'date': '2026-05'}",6bac3d094e1ed4a42c14110bc50c84bb1a43e4ae24626eb4b27ce8758f9fbf9a,135248159,,2026-05
other-theft,Force,"{'latitude': '53.790070', 'street': {'id': 2123286, 'name': 'On or near Chadwick Street'}, 'longitude': '-1.533756'}",,"{'category': 'Under investigation', 'date': '2026-05'}",e1406a9a0138a120fca1dde5b6ae1bef1590e3b9b4447703fd71e306c2ee99cc,135232365,,2026-05
other-theft,Force,"{'latitude': '53.799635', 'street': {'id': 2121717, 'name': 'On or near Marlborough Towers'}, 'longitude': '-1.558064'}",,"{'category': 'Under investigation', 'date': '2026-05'}",3afe472446244c9a91960550d5be3f8219af32087a83e3fe5d8fb2486318c411,135232564,,2026-05
other-theft,Force,"{'latitude': '53.804869', 'street': {'id': 2122439, 'name': 'On or near Parking Area'}, 'longitude': '-1.546909'}",,"{'category': 'Under investigation', 'date': '2026-05'}",f76b416fb76fd25fbe416830903e9b2fd2b814734620fb0ae7cde958412bdff9,135232782,,2026-05
other-theft,Force,"{'latitude': '53.804382', 'street': {'id': 2123129, 'name': 'On or near Lovell Park Close'}, 'longitude': '-1.537044'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",f00c000b474d5d7c5d6467c311d0ac4dea376ff04a8ce5240015e9e225693de2,135246499,,2026-05
other-theft,Force,"{'latitude': '53.800047', 'street': {'id': 2122458, 'name': 'On or near Parking Area'}, 'longitude': '-1.545670'}",,"{'category': 'Under investigation', 'date': '2026-05'}",c70ebd84454543fc676a1fc115d57fdf3fed48ec2a7266b6e0f320a35be78fd0,135231338,,2026-05
other-theft,Force,"{'latitude': '53.807401', 'street': {'id': 2121670, 'name': 'On or near Lifton Place'}, 'longitude': '-1.558103'}",,"{'category': 'Under investigation', 'date': '2026-05'}",00ec8e37f01792c84464bf345096f65f777473f9024c3aeb4c39753e1af653f7,135233328,,2026-05
other-theft,Force,"{'latitude': '53.796169', 'street': {'id': 2121539, 'name': 'On or near Parking Area'}, 'longitude': '-1.558859'}",,"{'category': 'Under investigation', 'date': '2026-05'}",6de03e82db12bc8230050d193db230d9d2de8490f19a3e9b38f5a2ad498af95c,135237862,,2026-05
other-theft,Force,"{'latitude': '53.802717', 'street': {'id': 2123973, 'name': 'On or near Lincoln Green Road'}, 'longitude': '-1.527148'}",,"{'category': 'Under investigation', 'date': '2026-05'}",99ab5cc72153a85883e92ee662aae8268e680b0cb241850c43b7ca1e8cbdf517,135246109,,2026-05
other-theft,Force,"{'latitude': '53.800733', 'street': {'id': 2122158, 'name': 'On or near Oxford Row'}, 'longitude': '-1.551053'}",,"{'category': 'Under investigation', 'date': '2026-05'}",6456783049e72edb2003de9f8af6cb8bb3b74276e549ff13dd7e36771ca9fcfe,135238302,,2026-05
other-theft,Force,"{'latitude': '53.802720', 'street': {'id': 2122839, 'name': 'On or near Brunswick Terrace'}, 'longitude': '-1.541739'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",f9e64965271164679f9f4b3d2cacc96e6f2b5dbda0af4b4c3899a67f42c33ac3,135239509,,2026-05
other-theft,Force,"{'latitude': '53.795153', 'street': {'id': 2122806, 'name': 'On or near Nightclub'}, 'longitude': '-1.542125'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",f93ae0eeccfb1c88fd84a941f0957ccb9ee171a5b0a6cd9577be07d9372e857f,135239853,,2026-05
other-theft,Force,"{'latitude': '53.796697', 'street': {'id': 2122478, 'name': 'On or near Lower Basinghall Street'}, 'longitude': '-1.546359'}",,"{'category': 'Under investigation', 'date': '2026-05'}",1a9610c5d9c508495ade629021b57e712ffb9415888133143038000b626e0e57,135246682,,2026-05
other-theft,Force,"{'latitude': '53.797501', 'street': {'id': 2122303, 'name': ""On or near Croft's Court""}, 'longitude': '-1.549721'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",1efded46a84127eb028cd955ed14327605ac2f8ed9bf1fc993ac8b4412d3102a,135246694,,2026-05
other-theft,Force,"{'latitude': '53.809171', 'street': {'id': 2121912, 'name': 'On or near Kingston Terrace'}, 'longitude': '-1.553210'}",,"{'category': 'Under investigation', 'date': '2026-05'}",34c426c20878feffa498335c15b46745a0ff0ef36207caa7a359f34ca7c2ed3c,135241768,,2026-05
other-theft,Force,"{'latitude': '53.797635', 'street': {'id': 2124066, 'name': 'On or near Plaid Row'}, 'longitude': '-1.526203'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",66a0eb4f46f59a8c02147482a5941de3879ff12ffa43e4308027f0969f7c8d14,135242234,,2026-05
other-theft,Force,"{'latitude': '53.809171', 'street': {'id': 2121912, 'name': 'On or near Kingston Terrace'}, 'longitude': '-1.553210'}",,"{'category': 'Under investigation', 'date': '2026-05'}",95a41c4ffd757594e1808d87e43dd8c3b4d568f7164eadfbe5f0f0a2245c8310,135247321,,2026-05
other-theft,Force,"{'latitude': '53.802041', 'street': {'id': 2122717, 'name': 'On or near Parking Area'}, 'longitude': '-1.542885'}",,"{'category': 'Under investigation', 'date': '2026-05'}",d0e93728363997b416859e623b5db0a2d7670a8aeca7fe5d5d9345a58b25a64a,135234314,,2026-05
other-theft,Force,"{'latitude': '53.795337', 'street': {'id': 2122494, 'name': 'On or near Mill Hill'}, 'longitude': '-1.545615'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",b640c50efe89cf24cc57fd2fd098bc1059bf342c1858b48dcbff14a322423ae2,135233317,,2026-05
other-theft,Force,"{'latitude': '53.796072', 'street': {'id': 2121035, 'name': 'On or near Castleton Close'}, 'longitude': '-1.566815'}",,"{'category': 'Unable to prosecute suspect', 'date': '2026-05'}",011f68f594b96b385f6dd220bc86525b50f74a8d060e2ab3579e6fa446364249,135234487,,2026-05
other-theft,Force,"{'latitude': '53.802041', 'street': {'id': 2122717, 'name': 'On or near Parking Area'}, 'longitude': '-1.542885'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",a7db0a2cb2b5ff62b452374b7c033dbd8cb7f15e4dbdda2ae4b5540bd462b55b,135234898,,2026-05
other-theft,Force,"{'latitude': '53.802493', 'street': {'id': 2122582, 'name': 'On or near Merrion Way'}, 'longitude': '-1.543579'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",abd00f04e15704536e8bec2148da45b1228b72ed0f3265e646653511156ad069,135233904,,2026-05
other-theft,Force,"{'latitude': '53.802041', 'street': {'id': 2122717, 'name': 'On or near Parking Area'}, 'longitude': '-1.542885'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",99d9e91d1bbbc133677abfc4717a273c8f3f41f1b3ea1f095057104acc858ef0,135235060,,2026-05
other-theft,Force,"{'latitude': '53.794460', 'street': {'id': 2122784, 'name': 'On or near Pitfall Street'}, 'longitude': '-1.541951'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",7c505481e4dc3c4be0221bda02d8153820a2a11be38087fb564f5c70e2b5ddeb,135247645,,2026-05
other-theft,Force,"{'latitude': '53.798710', 'street': {'id': 2124118, 'name': 'On or near Haslewood Close'}, 'longitude': '-1.525280'}",,"{'category': 'Under investigation', 'date': '2026-05'}",4e14ab5406dc5a79ae4ca1ec0a2ba8384b3a2225e06deae844ad64ef2ae60ae4,135235216,,2026-05
other-theft,Force,"{'latitude': '53.803405', 'street': {'id': 2123190, 'name': 'On or near Concord Street'}, 'longitude': '-1.535354'}",,"{'category': 'Under investigation', 'date': '2026-05'}",f57fd1b37c0cfb1466a88142b3ccf0f884d0891b01c24dfd2102c52f307560fa,135245207,,2026-05
other-theft,Force,"{'latitude': '53.793460', 'street': {'id': 2122994, 'name': 'On or near Conference/exhibition Centre'}, 'longitude': '-1.538941'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",8bff4e9ebcc4c912452319095cd88f722f694ae5b195863beec838bccc73bb99,135245741,,2026-05
other-theft,Force,"{'latitude': '53.788971', 'street': {'id': 2122929, 'name': 'On or near Parking Area'}, 'longitude': '-1.540219'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",670c087d850b30f34bfa203032573c691e247222f58c2fdad14ddd70970be1af,135235909,,2026-05
other-theft,Force,"{'latitude': '53.798634', 'street': {'id': 2122485, 'name': 'On or near Further/higher Educational Building'}, 'longitude': '-1.546665'}",,"{'category': 'Under investigation', 'date': '2026-05'}",d785bf34b21782abe0d4017312404794e4ffb2e81b3a0f5b246af619ee468b10,135235557,,2026-05
other-theft,Force,"{'latitude': '53.804002', 'street': {'id': 2123506, 'name': 'On or near Supermarket'}, 'longitude': '-1.531643'}",,"{'category': 'Under investigation', 'date': '2026-05'}",8d9bd68826017387fe1cdffba8919ae0bebacb26fd2b708076976f982484d3f2,135232057,,2026-05
other-theft,Force,"{'latitude': '53.803224', 'street': {'id': 2123852, 'name': 'On or near Cherry Place'}, 'longitude': '-1.528205'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",2be9438c7f6bde09cd92a15dda9bd22d425820d9c337449940c1d0de8a3498bb,135236172,,2026-05
other-theft,Force,"{'latitude': '53.795337', 'street': {'id': 2122494, 'name': 'On or near Mill Hill'}, 'longitude': '-1.545615'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",bcc9e7d46bde8bca5d4dfeeb1e4b65be87cccfad049fb0968aee8bd5b13f3803,135249207,,2026-05
other-theft,Force,"{'latitude': '53.796105', 'street': {'id': 2123473, 'name': 'On or near Brick Street'}, 'longitude': '-1.532535'}",,"{'category': 'Under investigation', 'date': '2026-05'}",b04701dd88c8cb9d6de080dde5d12409c511395677babe098f3bf9fd582b028d,135243480,,2026-05
other-theft,Force,"{'latitude': '53.803337', 'street': {'id': 2122564, 'name': 'On or near Queen Square'}, 'longitude': '-1.545604'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",bda4bef499bb5d82d1cb4765322231f9b302b533596fc30fcd7895da7b273e21,135237203,,2026-05
other-theft,Force,"{'latitude': '53.798950', 'street': {'id': 2123366, 'name': 'On or near Playhouse Square'}, 'longitude': '-1.533840'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",8fccba53542ed8718d431432890849fb3f831e3db199f17f3cf41d0d7c5a2334,135232539,,2026-05
possession-of-weapons,Force,"{'latitude': '53.796697', 'street': {'id': 2122478, 'name': 'On or near Lower Basinghall Street'}, 'longitude': '-1.546359'}",,"{'category': 'Under investigation', 'date': '2026-05'}",a7e78df8dea96311a99d8846a5ff286431a0ec5e4cb3982760ec84b468299a79,135231906,,2026-05
possession-of-weapons,Force,"{'latitude': '53.798125', 'street': {'id': 2123184, 'name': 'On or near Parking Area'}, 'longitude': '-1.536627'}",,"{'category': 'Under investigation', 'date': '2026-05'}",b3556b16a93bc4a7f27afa618a293d5057ffa365795754aaadf9ff15f9d833a5,135237179,,2026-05
possession-of-weapons,Force,"{'latitude': '53.802887', 'street': {'id': 2121321, 'name': 'On or near Victoria Terrace'}, 'longitude': '-1.562554'}",,"{'category': 'Under investigation', 'date': '2026-05'}",7f7c24d8131784ec7f2ac24684ec936ef527224472c99281b4c108303a40e122,135242145,,2026-05
possession-of-weapons,Force,"{'latitude': '53.796779', 'street': {'id': 2123140, 'name': 'On or near Parking Area'}, 'longitude': '-1.537067'}",,"{'category': 'Under investigation', 'date': '2026-05'}",fb184876940a7393086a3fa5f83c7fc3499dd97cbede24b219c949d917560f3d,135248162,,2026-05
possession-of-weapons,Force,"{'latitude': '53.796294', 'street': {'id': 2123523, 'name': 'On or near Brussels Street'}, 'longitude': '-1.532609'}",,"{'category': 'Under investigation', 'date': '2026-05'}",db0283c9ea3ec8784ac3ad61a8b63ba34c0bbd3eb7bf56ab8772df96cbcb4584,135231706,,2026-05
possession-of-weapons,Force,"{'latitude': '53.796001', 'street': {'id': 2123343, 'name': 'On or near Duke Street'}, 'longitude': '-1.533508'}",,"{'category': 'Under investigation', 'date': '2026-05'}",f324139eb261a68cd6a679dec3aaec9c710731d895ecee7b46d4af3198b00be2,135252176,,2026-05
possession-of-weapons,Force,"{'latitude': '53.805450', 'street': {'id': 2123109, 'name': 'On or near Lovell Park View'}, 'longitude': '-1.536486'}",,"{'category': 'Further investigation is not in the public interest', 'date': '2026-05'}",3452747cb917690826fdb81f3afbd13dffefd559f2bd77ea8423ab99fe7684a9,135245776,,2026-05
possession-of-weapons,Force,"{'latitude': '53.797864', 'street': {'id': 2122514, 'name': 'On or near Parking Area'}, 'longitude': '-1.545800'}",,"{'category': 'Under investigation', 'date': '2026-05'}",0cb9e10d8d75834e4248d63e169a56687642e55ace76292641c6d5c58c900985,135236949,,2026-05
possession-of-weapons,Force,"{'latitude': '53.794460', 'street': {'id': 2122784, 'name': 'On or near Pitfall Street'}, 'longitude': '-1.541951'}",,"{'category': 'Under investigation', 'date': '2026-05'}",a20710f3584956bcd564b6a1eed3a7e20231bc67ceeefb76d6c826b9dc98a2e0,135239318,,2026-05
possession-of-weapons,Force,"{'latitude': '53.808847', 'street': {'id': 2121205, 'name': 'On or near Moorland Road'}, 'longitude': '-1.562659'}",,"{'category': 'Under investigation', 'date': '2026-05'}",b4ccc4b72ca866a3942042a7c3c779224f4edc4300fb60b4a34cd0bc78e498b1,135241503,,2026-05
possession-of-weapons,Force,"{'latitude': '53.796033', 'street': {'id': 2122740, 'name': 'On or near Duncan Street'}, 'longitude': '-1.541964'}",,"{'category': 'Under investigation', 'date': '2026-05'}",6ac5e11fe8d4b5105e81175f9555131e62bba9f3ca162280205af979d92f6d1d,135249401,,2026-05
possession-of-weapons,Force,"{'latitude': '53.799860', 'street': {'id': 2122813, 'name': 'On or near Theatre/concert Hall'}, 'longitude': '-1.540776'}",,"{'category': 'Under investigation', 'date': '2026-05'}",e34e8d5abfa77cc3cf86210b4cadb6f9ff3de66ef02c8f548380858873c2d188,135241769,,2026-05
possession-of-weapons,Force,"{'latitude': '53.798125', 'street': {'id': 2123184, 'name': 'On or near Parking Area'}, 'longitude': '-1.536627'}",,"{'category': 'Awaiting court outcome', 'date': '2026-05'}",e441df0092969ee9b1ce242a36bd18482f23c727e451a99d7401fb7b70614416,135234216,,2026-05
possession-of-weapons,Force,"{'latitude': '53.794460', 'street': {'id': 2122784, 'name': 'On or near Pitfall Street'}, 'longitude': '-1.541951'}",,"{'category': 'Under investigation', 'date': '2026-05'}",c9291971fff3fc4b2844d6a13711762d3c8ec7346984fa2aec14fddd16293f1b,135239315,,2026-05
possession-of-weapons,Force,"{'latitude': '53.801662', 'street': {'id': 2122766, 'name': 'On or near Wade Lane'}, 'longitude': '-1.542449'}",,"{'category': 'Under investigation', 'date': '2026-05'}",9c7b51977964d8c9188064a942380dc0b114ac936c2e9791b22f146f8b692d60,135236489,,2026-05
possession-of-weapons,Force,"{'latitude': '53.796294', 'street': {'id': 2123523, 'name': 'On or near Brussels Street'}, 'longitude': '-1.532609'}",,"{'category': 'Under investigation', 'date': '2026-05'}",c61bc350c5110a9d60fe1d1ffa2f3156f0afc13d0c7e5a24205988c19ab55ef2,135231710,,2026-05
